UniprotID_1,UniprotID_2
P27361,P15036
P27361,Q13541
P27361,O75398
P27361,P02511
P27361,Q9UPA5
P27361,O00512
P27361,O14639
P27361,P51170
P27361,Q05469
P27361,Q15256
P27361,O95340
P27361,Q7L3V2
P27361,Q93045
P27361,O15525
P27361,P48431
P27361,P51168
P27361,P17275
P27361,P11308
P27361,P48552
P27361,P49023
P27361,Q08050
P27361,Q8IVT5
P27361,P29966
P27361,Q14980
P27361,Q05397
P27361,Q04206
P27361,P16220
P27361,Q16204
P27361,P53805
P27361,P15923
P27361,Q00613
P27361,Q9ULC4
P27361,P49795
P27361,P27824
P27361,P78543
P27361,Q9NQ66
P27361,P53004
P27361,P35236
P27361,Q12931
P27361,Q15596
P27361,O60244
P27361,Q16584
P27361,Q9Y6W5
P27361,P12980
P27361,Q969H0
P27361,P20339
P27361,Q16254
P27361,P63000
P27361,P10636
P27361,P42224
P27361,Q92793
P27361,Q9UHB6
P27361,Q92797
P27361,Q03060
P27361,Q9UPT5
P27361,P33981
P27361,C9JLW8
P27361,P61586
P27361,Q86UC2
P27361,Q92908
P27361,Q16559
P27361,P11388
P27361,Q13614
P27361,Q9NRF2
P27361,P04626
P27361,Q8WX93
P27361,Q04637
P27361,P14784
P27361,Q9H8Y8
P27361,Q8NET8
P27361,P10301
P27361,Q05209
P27361,P35658
P27361,P49841
P27361,P23396
P27361,P55211
P27361,Q01892
P27361,O14994
P27361,P41212
P27361,Q07869
P27361,P02686
P27361,Q9UQC2
P27361,P38936
P27361,P05976
P27361,P25098
P27361,P17535
P27361,P11362
P27361,Q9NYA1
P27361,Q07820
P27361,P07101
P27361,Q9NRA0
P27361,P78536
P27361,P23443
P27361,Q9NQX3
P27361,P09874
P27361,Q9BR01
P27361,P47712
P27361,Q15831
P27361,P36956
P27361,O95997
P27361,P37231
P27361,P06401
P27361,P49585
P27361,Q86UR1
P27361,O95644
P27361,P35568
P27361,Q14005
P27361,Q9UJY1
P27361,P84243
P27361,P78347
P27361,P98177
P27361,A8MYZ6
P27361,Q12778
P27361,Q14247
P27361,P49715
P27361,P46527
P27361,P17655
P27361,P49418
P27361,Q01860
P27361,O60674
P27361,O00213
P27361,P35228
P27361,O75030
P27361,P05787
P27361,Q13480
P27361,O75581
P27361,O43561
P27361,P42702
P27361,Q15672
P27361,Q9NZQ3
P27361,P61978
P27361,Q9UIG0
P27361,P10275
P27361,Q14934
P27361,Q15046
P27361,Q12800
P27361,Q15788
P27361,P17480
P27361,P10828
P27361,Q13322
P27361,P14598
P27361,P10242
P27361,P43364
P27361,Q07866
P27361,P05412
P27361,Q01844
P27361,Q13950
P27361,Q8IX03
P27361,Q8IZP0
P27361,Q12772
P27361,P24941
P27361,Q9NYV6
P27361,Q15648
P27361,Q13362
P27361,P27708
P27361,P28482
P27361,P27361
P27361,P68400
P27361,P06239
P27361,P49790
P27361,P10415
P27361,Q96RK0
P27361,P04150
P27361,P56270
P27361,Q92934
P27361,P16949
P27361,P19793
P27361,Q8N122
P27361,Q13153
P27361,Q9UKX7
P27361,Q01094
P27361,Q05682
P27361,P04637
P27361,P17302
P27361,Q92974
P27361,Q01196
P27361,P49137
P27361,Q92574
P27361,Q08499
P27361,Q02447
P27361,Q13485
P27361,P33076
P27361,Q9UBN7
P27361,Q09472
P27361,P00533
P27361,Q14790
P27361,P08047
P27361,P50616
P27361,P24928
P27361,P29590
P27361,Q969V6
P27361,O43524
P27361,P41182
P27361,P15336
P27361,P03372
P27361,Q15349
P27361,Q16236
P27361,P29350
P27361,P01100
P27361,P14921
P27361,P41970
P27361,P28562
P27361,Q9BUB5
P27361,Q9HBH9
P27361,P17542
P27361,Q15121
P27361,P01106
P27361,P42229
P27361,P49407
P27361,Q15796
P27361,P84022
P27361,Q16828
P27361,O75676
P27361,Q15797
P27361,P28324
P27361,P19419
P27361,Q13115
P27361,Q07889
P27361,Q16690
P27361,P40763
P27361,P15056
P27361,Q15418
P27361,P04049
P27361,Q16539
P27361,P29353
P27361,Q16665
P27361,O75582
P27361,P17676
P27361,O43521
P27361,P49815
P27361,P36507
P27361,P53355
P27361,P51812
P27361,Q02750
P27361,Q06546
P10599,P42574
P10599,P29474
P10599,Q9BYW2
P10599,P27540
P10599,P04150
P10599,P03372
P10599,P08047
P10599,Q99683
P10599,P19838
Q06546,P10599
Q06546,Q16881
Q96QU1,Q13402
Q13402,Q96QU1
Q96NX9,P23760
Q8NES3,O00548
Q8NES3,P46531
Q8NES3,P78504
Q8NES3,Q9NYJ7
Q8NES3,Q04721
Q15475,P15311
Q15475,P23771
Q15475,P11487
Q15475,O15520
Q15475,P12644
Q15475,Q99502
Q15475,Q02962
Q15475,Q96NX9
Q15475,Q9UI36
Q15475,P32242
Q15475,P56178
Q15475,A6NHT5
Q15475,P32243
Q15475,Q8NES3
O00548,P29353
O00548,P04637
O00548,P40763
O00548,P16298
O00548,P48454
O00548,Q08209
O00548,Q99466
O00548,Q9UM47
O00548,Q04721
O00548,P46531
Q9Y219,Q99466
Q9Y219,Q9UM47
Q9Y219,Q04721
Q9Y219,P46531
Q5TA89,Q92858
Q92858,Q9BZE3
Q92858,Q15319
Q92858,Q5TA89
Q15915,P10071
Q15915,P08151
Q15915,Q92858
P46531,P78536
P46531,P15923
P46531,Q13573
P46531,P10301
P46531,Q15797
P46531,Q96JK9
P46531,Q8IZL2
P46531,Q16665
P46531,Q06413
P46531,Q9NR61
P46531,Q9UJU2
P46531,Q86Y01
P46531,Q06330
P46531,O15111
P46531,Q14469
P46531,P78504
P46531,P46531
P46531,P12644
P46531,P48431
P46531,Q5TA89
P46531,Q92858
P46531,P04628
P46531,Q6ZQN5
P46531,Q06710
P46531,O00548
P46531,Q9Y219
Q01085,P24522
P29033,O95452
O95452,P29033
Q9UKN7,Q9P202
B1AK53,Q9UKN7
O60674,Q8N302
O60674,Q6WCQ1
O60674,P38936
O60674,P49918
O60674,P15056
O60674,P10398
O60674,Q96EY1
O60674,P19438
O60674,P16885
O60674,P29353
O60674,P16473
O60674,O00459
O60674,Q9Y4H2
O60674,P67775
O60674,Q5TA89
O60674,Q14469
O60674,P15498
O60674,Q05397
O60674,P84243
O60674,P42680
O60674,P52333
O60674,P08247
O60674,P32927
O60674,P07550
O60674,P08069
O60674,P22059
O60674,P28482
O60674,Q9BX79
O60674,P61073
O60674,P07948
O60674,Q15118
O60674,P46527
O60674,P11274
O60674,Q9UGK3
O60674,P78324
O60674,P78347
O60674,P04049
O60674,P27986
O60674,P19174
O60674,P00533
O60674,Q13153
O60674,P62993
O60674,P02647
O60674,Q15910
O60674,P16410
O60674,P24394
O60674,Q99683
O60674,O14744
O60674,P05107
O60674,Q9UQC2
O60674,P27361
O60674,P41597
O60674,Q05209
O60674,P20701
O60674,Q92888
O60674,P10721
O60674,O60674
O60674,P23458
O60674,Q14765
O60674,Q9NRF2
O60674,Q10586
O60674,Q92783
O60674,P15509
O60674,P40238
O60674,P42226
O60674,P38484
O60674,P29350
O60674,P18031
O60674,P42229
O60674,P42224
O60674,P15260
O60674,O15524
O60674,P51692
O60674,Q9HC73
O60674,O14543
O60674,P40189
O60674,P35568
O60674,Q06124
O60674,P68431
O60674,Q01344
O60674,P48357
O60674,P16471
O60674,P10912
O60674,P26951
O60674,P40763
O60674,P19235
O95453,P24522
Q14103,P24522
P24522,P12004
P24522,P40763
P24522,Q16539
P24522,P06493
P31483,P24522
Q13151,P24522
Q16539,Q13309
Q16539,O15151
Q16539,P42677
Q16539,P31645
Q16539,P04792
Q16539,O15198
Q16539,Q15046
Q16539,P48436
Q16539,Q07352
Q16539,Q9Y463
Q16539,O15105
Q16539,Q9Y698
Q16539,Q9Y5Y9
Q16539,Q9UQD0
Q16539,Q9UL54
Q16539,Q8TDD2
Q16539,Q86UR1
Q16539,Q15596
Q16539,Q02156
Q16539,P53667
Q16539,P52945
Q16539,P28698
Q16539,P19525
Q16539,P17861
Q16539,P05198
Q16539,Q9H4Z2
Q16539,Q9UQR1
Q16539,Q9ULU4
Q16539,Q8IX07
Q16539,P31946
Q16539,P49750
Q16539,P23025
Q16539,Q9H3P2
Q16539,P30291
Q16539,P21796
Q16539,O94966
Q16539,P13051
Q16539,O14795
Q16539,P17480
Q16539,Q9UHD9
Q16539,P49459
Q16539,P22314
Q16539,Q92574
Q16539,Q96PN7
Q16539,P62995
Q16539,Q9ULW0
Q16539,Q9Y4G6
Q16539,Q04726
Q16539,Q9UDY2
Q16539,Q07157
Q16539,P07101
Q16539,Q9Y2W1
Q16539,Q8NI27
Q16539,Q96FV9
Q16539,Q15554
Q16539,Q9NYB0
Q16539,Q13428
Q16539,P23193
Q16539,P49848
Q16539,Q5VWG9
Q16539,Q6P1X5
Q16539,Q9Y6A5
Q16539,P61764
Q16539,O15400
Q16539,Q9UNE7
Q16539,Q93045
Q16539,P16949
Q16539,O94804
Q16539,Q9UQ35
Q16539,Q8IYB3
Q16539,Q13501
Q16539,Q01082
Q16539,Q01892
Q16539,Q96T58
Q16539,Q07889
Q16539,P18583
Q16539,O14559
Q16539,Q13573
Q16539,Q13424
Q16539,Q5SXM2
Q16539,O60641
Q16539,P53814
Q16539,Q92922
Q16539,Q9H4L7
Q16539,O60264
Q16539,Q96BD0
Q16539,Q6U841
Q16539,Q8WUM9
Q16539,Q15477
Q16539,Q96EB6
Q16539,Q96FS4
Q16539,Q96ST3
Q16539,O00141
Q16539,Q16629
Q16539,Q13243
Q16539,Q01130
Q16539,Q99590
Q16539,O95104
Q16539,Q15637
Q16539,Q9GZR1
Q16539,O75446
Q16539,Q01196
Q16539,Q9P2E9
Q16539,P23443
Q16539,P15927
Q16539,Q86UR5
Q16539,P53805
Q16539,Q08999
Q16539,P28749
Q16539,P10276
Q16539,P46060
Q16539,P49792
Q16539,P20338
Q16539,P18031
Q16539,Q9UKA9
Q16539,Q99460
Q16539,P49768
Q16539,Q13523
Q16539,P05771
Q16539,Q9ULJ8
Q16539,Q13522
Q16539,P62140
Q16539,Q13136
Q16539,P37231
Q16539,Q07869
Q16539,P24928
Q16539,P09884
Q16539,O75051
Q16539,Q9NQ66
Q16539,Q99569
Q16539,O00562
Q16539,Q92576
Q16539,Q96QT6
Q16539,P12955
Q16539,P50479
Q16539,Q9Y6V0
Q16539,Q9H4Z3
Q16539,O60245
Q16539,Q9BWT3
Q16539,O75781
Q16539,Q13153
Q16539,Q6GQQ9
Q16539,P52948
Q16539,Q13285
Q16539,P10588
Q16539,Q04721
Q16539,Q14978
Q16539,O60936
Q16539,Q6P4R8
Q16539,Q13562
Q16539,P12036
Q16539,O75376
Q16539,Q15788
Q16539,P19338
Q16539,P13591
Q16539,P12829
Q16539,P01106
Q16539,P04198
Q16539,P10242
Q16539,P10244
Q16539,Q13330
Q16539,P52701
Q16539,Q10571
Q16539,Q03164
Q16539,P55196
Q16539,P46013
Q16539,P16455
Q16539,Q15648
Q16539,P51608
Q16539,P43243
Q16539,P31152
Q16539,P27816
Q16539,P11137
Q16539,P78559
Q16539,Q8WWI1
Q16539,Q05469
Q16539,Q13094
Q16539,Q14739
Q16539,O43561
Q16539,O00515
Q16539,O00139
Q16539,P52732
Q16539,P29375
Q16539,Q8NHM5
Q16539,P17535
Q16539,Q9HDC5
Q16539,Q9Y4H2
Q16539,P35568
Q16539,Q12906
Q16539,O14920
Q16539,P48551
Q16539,P46695
Q16539,P51553
Q16539,Q02363
Q16539,Q9UJY1
Q16539,Q00613
Q16539,Q8IX15
Q16539,O14979
Q16539,Q14103
Q16539,P16401
Q16539,Q00341
Q16539,Q12789
Q16539,Q9UHL9
Q16539,P35269
Q16539,Q13322
Q16539,Q86VQ1
Q16539,Q6Y7W6
Q16539,Q92538
Q16539,P17677
Q16539,O75899
Q16539,Q9UN86
Q16539,Q08050
Q16539,Q8N3X1
Q16539,Q9NZ56
Q16539,P21333
Q16539,P20930
Q16539,Q13451
Q16539,Q6UN15
Q16539,P09769
Q16539,P39748
Q16539,Q9BXW9
Q16539,Q9UQ84
Q16539,Q92817
Q16539,P15036
Q16539,P14921
Q16539,P28715
Q16539,P07814
Q16539,Q08495
Q16539,O43491
Q16539,Q9H4G0
Q16539,Q96L91
Q16539,O60841
Q16539,Q9NRA8
Q16539,P55884
Q16539,Q01094
Q16539,Q9Y6G9
Q16539,Q96N67
Q16539,O14490
Q16539,P78352
Q16539,Q08211
Q16539,Q86XP3
Q16539,Q9UER7
Q16539,Q9Y4D2
Q16539,P98082
Q16539,Q13948
Q16539,P39880
Q16539,Q6PD62
Q16539,Q9H0L4
Q16539,P49674
Q16539,P16989
Q16539,P53621
Q16539,O75175
Q16539,Q00610
Q16539,O75122
Q16539,Q8WVB6
Q16539,Q14839
Q16539,Q12873
Q16539,Q13112
Q16539,P46527
Q16539,P11802
Q16539,Q99741
Q16539,P30260
Q16539,O75909
Q16539,P24864
Q16539,P30281
Q16539,O43439
Q16539,P55211
Q16539,P27824
Q16539,Q05682
Q16539,Q7Z589
Q16539,O60885
Q16539,P25440
Q16539,O15392
Q16539,O00499
Q16539,P11274
Q16539,O00512
Q16539,Q8WUZ0
Q16539,O43521
Q16539,O75363
Q16539,Q9UIF9
Q16539,P46379
Q16539,P48634
Q16539,O95817
Q16539,Q92934
Q16539,O15169
Q16539,P46100
Q16539,P54259
Q16539,Q12797
Q16539,Q4LE39
Q16539,Q9NZN5
Q16539,Q8IWW6
Q16539,O14617
Q16539,Q9NQW6
Q16539,P16157
Q16539,Q96B36
Q16539,O00116
Q16539,Q99490
Q16539,P53396
Q16539,P56178
Q16539,Q9H1Y0
Q16539,Q13950
Q16539,P31150
Q16539,O75030
Q16539,P13631
Q16539,Q13469
Q16539,O00418
Q16539,P28324
Q16539,P51812
Q16539,Q16539
Q16539,Q02750
Q16539,Q07817
Q16539,Q04206
Q16539,P78536
Q16539,P41212
Q16539,P78543
Q16539,P15822
Q16539,Q9UGJ0
Q16539,Q15418
Q16539,Q07666
Q16539,P14598
Q16539,P67775
Q16539,P17302
Q16539,Q9UK80
Q16539,P06702
Q16539,Q13155
Q16539,Q9C026
Q16539,Q92945
Q16539,P21397
Q16539,P29353
Q16539,P36956
Q16539,P10275
Q16539,P13473
Q16539,P18850
Q16539,Q8NHW3
Q16539,P21462
Q16539,Q9BR76
Q16539,Q969V6
Q16539,Q8WYK2
Q16539,Q99958
Q16539,P17181
Q16539,P02511
Q16539,Q06330
Q16539,P56817
Q16539,P55273
Q16539,P17844
Q16539,Q14721
Q16539,Q92993
Q16539,Q9NRR4
Q16539,Q8TE85
Q16539,P30307
Q16539,Q15075
Q16539,P68431
Q16539,Q9H211
Q16539,P05787
Q16539,P25098
Q16539,P38936
Q16539,P42566
Q16539,Q15717
Q16539,P13726
Q16539,Q6STE5
Q16539,P49918
Q16539,Q15672
Q16539,P31751
Q16539,P04150
Q16539,O43255
Q16539,P23769
Q16539,P78356
Q16539,Q14790
Q16539,Q14934
Q16539,P98177
Q16539,A8MYZ6
Q16539,Q12778
Q16539,O43524
Q16539,P15923
Q16539,Q9Y6Q9
Q16539,Q14814
Q16539,P17275
Q16539,Q01844
Q16539,P03372
Q16539,Q13541
Q16539,P35236
Q16539,O60381
Q16539,P24385
Q16539,P49841
Q16539,Q9H1K0
Q16539,P10415
Q16539,P06400
Q16539,P41235
Q16539,O43257
Q16539,P04637
Q16539,P11362
Q16539,O15519
Q16539,P42574
Q16539,P45985
Q16539,P47712
Q16539,P10636
Q16539,Q16584
Q16539,Q15910
Q16539,P84243
Q16539,Q9UIG0
Q16539,Q02078
Q16539,P19634
Q16539,Q9UBK2
Q16539,Q99626
Q16539,Q9NQU5
Q16539,P25963
Q16539,P19784
Q16539,P67870
Q16539,P68400
Q16539,Q16236
Q16539,P05412
Q16539,O95644
Q16539,Q9UQF2
Q16539,Q9Y6W6
Q16539,Q9Y263
Q16539,Q02080
Q16539,Q9BXL6
Q16539,O75582
Q16539,P49023
Q16539,P43403
Q16539,P42224
Q16539,P40763
Q16539,Q14765
Q16539,O60271
Q16539,P49407
Q16539,P84022
Q16539,P41970
Q16539,O75676
Q16539,Q9BUB5
Q16539,Q9HBH9
Q16539,P61244
Q16539,Q9BY84
Q16539,P05093
Q16539,P16220
Q16539,Q15750
Q16539,P52564
Q16539,Q16644
Q16539,Q06413
Q16539,P19419
Q16539,P15336
Q16539,P35638
Q16539,P0DPQ6
Q16539,O75807
Q16539,P24522
Q16539,P46734
Q16539,P27361
Q16539,P28482
Q16539,P30305
Q16539,P22415
Q16539,P30304
Q16539,P00533
Q16539,P01100
Q16539,P28562
Q16539,P30279
Q16539,Q92466
Q16539,Q8IW41
Q16539,P26651
Q16539,Q01085
Q16539,P49137
P49137,Q16875
P49137,Q9H1R3
P49137,Q15418
P49137,Q13263
P49137,Q07817
P49137,P27815
P49137,P05783
P49137,P04637
P49137,Q15788
P49137,Q15746
P49137,P25445
P49137,P03372
P49137,P35638
P49137,P0DPQ6
P49137,P02511
P49137,P27708
P49137,P07550
P49137,Q9Y385
P49137,Q7L5N7
P49137,P00533
P49137,P40189
P49137,Q969V6
P49137,Q13546
P49137,Q01094
P49137,Q14457
P49137,Q96J92
P49137,P31749
P49137,P40763
P49137,Q8N5C8
P49137,P51812
P49137,P35900
P49137,O00418
P49137,P08670
P49137,P33241
P49137,P49137
P49137,Q00613
P49137,Q14134
P49137,Q9UPN4
P49137,Q92904
P49137,P18615
P49137,P17844
P49137,Q6JBY9
P49137,P09917
P49137,O15511
P49137,P07101
P49137,O75925
P49137,P53667
P49137,Q9UKV8
P49137,P63104
P49137,Q9NQC3
P49137,P50549
P49137,Q15717
P49137,O95816
P49137,Q9NY61
P49137,Q07352
P49137,P15923
P49137,P11831
P49137,P53350
P49137,Q00987
P49137,Q16082
P49137,P16220
P49137,P04792
P49137,P49815
P49137,Q92574
P49137,P30305
P49137,P30307
P49137,P30304
P49137,P26651
P49137,O95453
P49137,Q13151
P49137,Q16539
P16144,P27986
P16144,P12931
P16144,Q05397
P16144,P41240
P16144,P48736
P16144,O00329
P16144,P42336
P16144,P42338
O75822,P78344
P42574,Q07820
P42574,P00533
P42574,O14727
P42574,Q00987
P42574,P42262
P42574,P25963
P42574,P53667
P42574,P06493
P42574,Q9Y6E0
P42574,Q99755
P42574,Q00839
P42574,O15151
P42574,Q08378
P42574,Q16513
P42574,P46934
P42574,P49810
P42574,P26599
P42574,Q02078
P42574,P10144
P42574,P51813
P42574,Q06609
P42574,P19525
P42574,P31749
P42574,P08590
P42574,P38936
P42574,P05067
P42574,P49768
P42574,P54259
P42574,P12830
P42574,Q02413
P42574,P32926
P42574,P52566
P42574,Q13177
P42574,Q01082
P42574,P36956
P42574,Q13188
P42574,Q13043
P42574,P38398
P42574,Q92934
P42574,O76075
P42574,Q13635
P42574,Q16539
P42574,O43903
P42574,Q8TCW9
P42574,P06400
P42574,P63098
P42574,Q13362
P42574,Q02080
P42574,P48426
P42574,P55211
P42574,P98170
P42574,P09874
P42574,O75475
P42574,O15350
P42574,P55212
P42574,O00273
P42574,P55210
P42574,Q9NR09
P42574,Q13464
P42574,Q9BQQ3
P42574,Q9BY44
P42574,P35222
P42574,P23588
P42574,Q04206
P42574,O14920
P42574,Q86TL0
P42574,P41091
P42574,P20042
P42574,Q05397
P42574,P49023
P42574,Q92851
P42574,Q14790
P42574,P08670
P42574,Q14980
P42574,P42575
P42574,Q13490
P42574,P10415
P42574,O43432
P42574,P78344
P42574,P56945
P42574,Q04637
P42574,Q13813
P42574,Q13541
P42574,P06396
P42574,P78527
P42574,Q9UKV3
P42574,P16144
P42574,O75822
P19429,Q9P0L9
P19237,Q9P0L9
Q7Z443,Q9P0L9
Q13190,Q13563
P98161,Q8WUI4
P98161,Q9ULH0
P98161,Q96A00
P98161,Q9UBF8
P98161,P25116
P98161,P29475
P98161,P98161
P98161,P54646
P98161,Q15139
P98161,P29474
P98161,P27986
P98161,P45985
P98161,Q7KZI7
P98161,O96013
P98161,Q8WYL5
P98161,O95863
P98161,Q9UQL6
P98161,O75628
P98161,Q13671
P98161,P35222
P98161,P50552
P98161,P04792
P98161,Q14247
P98161,P12931
P98161,Q9P0L9
P98161,Q13563
Q9Y496,Q13563
P14314,Q13563
Q8IZK6,Q8TDD5
Q8IZK6,Q9GZU1
Q9GZU1,Q8TDD5
Q9GZU1,Q8IZK6
P35372,P19086
P35372,P63096
P35372,P08754
P35372,P09471
P35372,P62879
P35372,Q7Z2W7
P28222,P09471
P28222,O95837
P28222,P19086
P28222,P08754
P28222,P63096
P28222,Q7Z2W7
P04083,P16401
P04083,O75553
P04083,Q8IWU2
P04083,Q9Y4G8
P04083,Q8IV63
P04083,Q8IXJ6
P04083,Q15303
P04083,Q12879
P04083,Q13153
P04083,P49023
P04083,Q16236
P04083,Q16555
P04083,P46527
P04083,P40763
P04083,O75923
P04083,P00533
P04083,P12931
P04083,P21462
P04083,P25089
P04083,P25090
Q96QT4,P16885
Q96QT4,P13639
Q96QT4,P28289
Q96QT4,Q96QT4
Q96QT4,P19174
Q96QT4,O00418
Q96QT4,P35579
Q96QT4,P04083
Q96QT4,Q9BX84
Q99623,P03372
Q99623,Q9BX84
Q9BX84,P68431
Q9BX84,P62805
Q9BX84,P0C0S8
Q9BX84,Q9BX84
Q9BX84,Q96QT4
P63244,Q16665
P63244,P63244
P63244,P20936
P63244,Q13308
P63244,P12931
P63244,P06241
P63244,P40763
P63244,P08069
P63244,Q9NZM6
P63244,Q96QT4
P63244,Q9BX84
Q12923,P09769
Q12923,P08631
Q12923,P07947
Q12923,P07948
Q12923,P06239
Q12923,P00519
Q12923,P51451
Q12923,P06241
Q12923,P12931
Q12923,P02686
Q12923,P35568
Q12923,O00506
Q12923,Q9BUL8
Q12923,P25963
Q12923,P06213
Q12923,P08138
Q12923,Q15654
Q12923,Q16513
Q12923,Q52LW3
Q12923,P25445
Q12923,P98172
Q12923,O94759
Q5JVL4,O94759
Q9GZU5,Q7Z4N2
P41220,P08754
P41220,P50148
P41220,P29992
P41220,Q9H1D0
P18031,Q13177
P18031,P37231
P18031,P30041
P18031,Q9NZJ5
P18031,P07333
P18031,P42229
P18031,P18031
P18031,P03372
P18031,P10912
P18031,P42226
P18031,Q99704
P18031,P46459
P18031,P49841
P18031,Q13480
P18031,P19235
P18031,P35222
P18031,P29350
P18031,P04049
P18031,Q06124
P18031,P19174
P18031,Q14247
P18031,P46108
P18031,P61586
P18031,Q03135
P18031,P07384
P18031,P56945
P18031,P62993
P18031,Q05655
P18031,P11274
P18031,P00519
P18031,Q05397
P18031,O75886
P18031,P25963
P18031,P12814
P18031,O43561
P18031,P08922
P18031,P51692
P18031,P29320
P18031,Q8TD08
P18031,P08581
P18031,P12931
P18031,P00533
P18031,P09619
P18031,Q9Y243
P18031,P31751
P18031,P31749
P18031,P06213
P18031,P08069
P18031,P63151
P18031,P40763
P18031,O60674
P18031,P35568
P18031,P29597
P18031,Q9H1D0
P49757,P05067
P49757,P04637
P49757,P08151
P49757,Q00987
P49757,Q96J02
P49757,P46531
P49757,Q9H1D0
Q9BPW8,Q9H1D0
Q86UT5,P25092
Q86UT5,Q9H1D0
Q8TDD5,Q9GZU1
Q8TDD5,Q9NQA5
P21980,P51178
P21980,P04637
P21980,P05106
P21980,P05556
P21980,P31431
P21980,Q9Y653
P21980,P68431
P21980,Q9NQA5
P60903,P47712
P60903,Q9H1D0
P60903,Q9NQA5
P62491,P78504
P62491,Q9H1D0
P62491,Q9NQA5
Q9UEF7,P08069
Q9UEF7,P06213
Q9UEF7,Q9H1D0
Q9UEF7,Q9NQA5
P23284,Q05655
P23284,Q9H1D0
P23284,Q9NQA5
P05937,Q9NQA5
Q9NQA5,Q9H1D0
Q9NQA5,Q8TDD5
Q5W0U4,Q9NQA5
P07947,P09693
P07947,P04626
P07947,P10747
P07947,P20963
P07947,P12318
P07947,P16284
P07947,Q969T9
P07947,P16144
P07947,P10721
P07947,Q8TEW0
P07947,P46527
P07947,P14921
P07947,P46937
P07947,Q05655
P07947,Q99704
P07947,Q8N5V2
P07947,P00533
P07947,P00519
P07947,Q16555
P07947,Q9UN19
P07947,Q05397
P07947,P37840
P07947,P40763
P07947,P15529
P07947,Q13177
P07947,Q8WUM4
P07947,O14745
P07947,P22681
P07947,Q16543
P07947,P07947
P07947,P11802
P07947,P78352
P07947,Q9HBA0
Q9UKS6,Q9HBA0
Q13438,Q9H6Z9
Q13438,Q9GZT9
Q13438,Q9HBA0
Q14244,P17676
Q14244,Q9HBA0
P07948,P38936
P07948,P49918
P07948,P09693
P07948,P10747
P07948,P20963
P07948,P04049
P07948,P42768
P07948,Q8N6F7
P07948,P30273
P07948,Q9GZY6
P07948,Q13263
P07948,P25490
P07948,Q9H792
P07948,Q01362
P07948,P20273
P07948,P29597
P07948,P67870
P07948,P27361
P07948,P14784
P07948,Q01344
P07948,Q13432
P07948,Q86WV1
P07948,Q9UQC2
P07948,P48736
P07948,Q8WWW8
P07948,P42680
P07948,P21854
P07948,P15941
P07948,P43403
P07948,P42681
P07948,O75674
P07948,Q8TC07
P07948,Q9UJZ1
P07948,O75886
P07948,P07949
P07948,Q13882
P07948,P16284
P07948,P30101
P07948,P09619
P07948,Q16620
P07948,O95297
P07948,P08581
P07948,Q13094
P07948,Q6GTX8
P07948,P10721
P07948,P35568
P07948,P08631
P07948,Q13322
P07948,P06241
P07948,O15117
P07948,P35916
P07948,P04626
P07948,Q6PCB8
P07948,O75553
P07948,P13688
P07948,P11802
P07948,P06127
P07948,P20138
P07948,Q8N6H7
P07948,P06213
P07948,Q92918
P07948,Q9UIB8
P07948,P13569
P07948,P06239
P07948,Q14185
P07948,Q05655
P07948,Q99704
P07948,Q8N5V2
P07948,P33993
P07948,P24941
P07948,P00533
P07948,Q9Y6K9
P07948,P11274
P07948,Q9UN19
P07948,O60496
P07948,P37840
P07948,P06493
P07948,Q9NWQ8
P07948,Q07666
P07948,P31995
P07948,P31994
P07948,P40259
P07948,P30419
P07948,P16885
P07948,P12318
P07948,P11912
P07948,P11137
P07948,P02730
P07948,P19235
P07948,P42229
P07948,P68400
P07948,P07948
P07948,P08575
P07948,P35354
P07948,Q12972
P07948,Q13568
P07948,Q14790
P07948,O15492
P07948,P32927
P07948,P60484
P07948,O43823
P07948,O14920
P07948,P00519
P07948,Q9Y6Y9
P07948,O60711
P07948,P60709
P07948,P20936
P07948,P46109
P07948,P12931
P07948,P40763
P07948,Q03405
P07948,P17252
P07948,Q14511
P07948,P42336
P07948,Q92835
P07948,P56945
P07948,P22681
P07948,P46527
P07948,Q06187
P07948,P14317
P07948,P41240
P07948,P29350
P07948,P15391
P07948,Q13291
P07948,O75807
P07948,P43405
P07948,P78352
P07948,P19174
P07948,Q71U36
P07948,P68363
P07948,Q92556
P07948,O00459
P07948,P29353
P07948,Q14289
P07948,Q05397
P07948,P49023
P07948,P27986
P07948,Q9H400
P07948,Q9HBA0
P06239,P62714
P06239,Q9UHD2
P06239,P67775
P06239,P52630
P06239,Q06830
P06239,Q8N1K5
P06239,Q8IVM0
P06239,P48736
P06239,Q13501
P06239,P11912
P06239,P01732
P06239,Q9H400
P06239,P78314
P06239,Q13588
P06239,Q12959
P06239,Q13432
P06239,Q86WV1
P06239,Q14289
P06239,P28907
P06239,Q07666
P06239,P42336
P06239,O43296
P06239,P07947
P06239,O43914
P06239,O75410
P06239,P02730
P06239,P07949
P06239,P15151
P06239,O43586
P06239,O60291
P06239,Q93052
P06239,P10721
P06239,P52333
P06239,P23458
P06239,Q9NZM3
P06239,O15357
P06239,O14964
P06239,P04406
P06239,P18507
P06239,O15117
P06239,P36888
P06239,O75369
P06239,P21860
P06239,P29320
P06239,Q9H9T3
P06239,O43281
P06239,P40259
P06239,P28906
P06239,Q3V6T2
P06239,Q06187
P06239,P78536
P06239,P53396
P06239,Q15057
P06239,P42684
